Column1,customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
1923,7696-CFTAT,Male,FALSE,TRUE,TRUE,37,TRUE,FALSE,No,,,,,,,Two year,FALSE,Bank transfer (automatic),19.79999924,726.0999756,FALSE
1924,1845-CSBRZ,Female,TRUE,TRUE,TRUE,22,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-month,FALSE,Bank transfer (automatic),85.34999847,1961.599976,FALSE
1925,2123-VSCOT,Female,FALSE,TRUE,TRUE,59,TRUE,TRUE,DSL,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,Two year,TRUE,Bank transfer (automatic),72.09999847,4194.850098,FALSE
1926,6651-AZVTJ,Male,FALSE,TRUE,TRUE,49,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,99.80000305,4872.450195,TRUE
1927,4566-GOLUK,Male,FALSE,TRUE,TRUE,47,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),107.3499985,5118.950195,TRUE
1928,2484-DGXPZ,Female,FALSE,TRUE,TRUE,31,TRUE,FALSE,No,,,,,,,Month-to-month,TRUE,Mailed check,19.54999924,658.9500122,TRUE
1929,2018-QKYGT,Male,FALSE,TRUE,TRUE,1,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,81.05000305,81.05000305,FALSE
1930,2792-VPPET,Male,FALSE,FALSE,FALSE,3,TRUE,FALSE,No,,,,,,,Month-to-month,TRUE,Electronic check,20.5,76.94999695,FALSE
1931,7409-JURKQ,Female,FALSE,TRUE,FALSE,53,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,One year,TRUE,Bank transfer (automatic),111.8000031,5809.75,FALSE
1932,3247-MHJKM,Male,FALSE,FALSE,FALSE,1,TRUE,FALSE,No,,,,,,,Month-to-month,FALSE,Mailed check,20.20000076,20.20000076,FALSE
1933,1964-SVLEA,Male,FALSE,FALSE,FALSE,20,TRUE,FALSE,No,,,,,,,One year,TRUE,Mailed check,19.70000076,415.8999939,FALSE
1934,4587-NUKOX,Female,FALSE,FALSE,FALSE,3,TRUE,FALSE,Fiber optic,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,79.09999847,246.5,TRUE
1935,7297-DVYGA,Female,FALSE,FALSE,FALSE,51,TRUE,FALSE,No,,,,,,,One year,TRUE,Bank transfer (automatic),19.85000038,996.9500122,FALSE
1936,2239-CGBUZ,Female,FALSE,TRUE,FALSE,51,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,One year,TRUE,Bank transfer (automatic),60.5,3145.149902,FALSE
1937,0854-UYHZD,Female,FALSE,TRUE,TRUE,13,TRUE,FALSE,No,,,,,,,Two year,FALSE,Mailed check,19.54999924,265.2999878,FALSE
1938,7243-LCGGZ,Female,FALSE,FALSE,FALSE,1,TRUE,FALSE,No,,,,,,,Month-to-month,FALSE,Mailed check,20.89999962,20.89999962,FALSE
1939,8267-KFGYD,Male,FALSE,FALSE,TRUE,1,TRUE,FALSE,No,,,,,,,Month-to-month,TRUE,Mailed check,21.04999924,21.04999924,FALSE
1940,4890-VMUAV,Male,FALSE,FALSE,FALSE,63,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,One year,FALSE,Electronic check,71.5,4576.299805,FALSE
1941,9261-WDCAF,Male,FALSE,FALSE,FALSE,3,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,FALSE,Mailed check,54.65000153,189.1000061,FALSE
1942,3764-MNMOI,Male,FALSE,FALSE,FALSE,46,TRUE,FALSE,No,,,,,,,Two year,FALSE,Credit card (automatic),19.20000076,908.1500244,FALSE
1943,7442-YGZFK,Male,FALSE,FALSE,FALSE,1,TRUE,TRUE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Credit card (automatic),49.79999924,49.79999924,FALSE
1944,0420-BWTPW,Male,FALSE,FALSE,TRUE,8,FALSE,,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,25.5,215.1999969,TRUE
1945,8229-BUJHX,Female,FALSE,TRUE,TRUE,71,TRUE,FALSE,No,,,,,,,Two year,FALSE,Bank transfer (automatic),20.5,1500.949951,FALSE
1946,7449-HVPIV,Male,FALSE,TRUE,TRUE,55,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Credit card (automatic),90.40000153,5099.149902,FALSE
1947,5504-WSIUR,Female,FALSE,FALSE,FALSE,70,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,One year,TRUE,Bank transfer (automatic),90.25,6385.950195,FALSE
1948,8183-ONMXC,Female,FALSE,FALSE,FALSE,2,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,FALSE,Electronic check,80.75,159.4499969,TRUE
1949,8466-PZBLH,Male,FALSE,TRUE,TRUE,67,TRUE,TRUE,Fiber optic,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,Two year,FALSE,Bank transfer (automatic),104.5999985,6885.75,FALSE
1950,9614-RMGHA,Male,FALSE,TRUE,FALSE,65,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),91.84999847,5940.850098,TRUE
1951,8735-IJJEG,Male,FALSE,TRUE,FALSE,14,TRUE,FALSE,DSL,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Credit card (automatic),50.20000076,668.8499756,FALSE
1952,0564-MUUQK,Female,FALSE,TRUE,TRUE,20,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),95.5,1916.199951,FALSE
1953,5054-IEXZT,Male,FALSE,FALSE,TRUE,1,TRUE,FALSE,Fiber optic,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,75.34999847,75.34999847,TRUE
1954,5834-ASPWA,Male,FALSE,FALSE,FALSE,1,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,75.44999695,75.44999695,TRUE
1955,0701-RFGFI,Female,FALSE,TRUE,TRUE,49,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),95.40000153,4613.950195,FALSE
1956,0019-EFAEP,Female,FALSE,FALSE,FALSE,72,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Two year,TRUE,Bank transfer (automatic),101.3000031,7261.25,FALSE
1957,5619-PTMIK,Female,FALSE,TRUE,FALSE,46,TRUE,TRUE,DSL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,53.09999847,2459.800049,FALSE
1958,3737-XBQDD,Male,FALSE,FALSE,FALSE,24,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),84.84999847,2048.800049,FALSE
1959,5882-CMAZQ,Female,FALSE,TRUE,TRUE,5,FALSE,,DSL,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,34.25,163.5500031,FALSE
1960,5846-QFDFI,Female,FALSE,TRUE,TRUE,33,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Month-to-month,FALSE,Credit card (automatic),88.59999847,2888.699951,FALSE
1961,4445-KWOKW,Female,FALSE,FALSE,FALSE,42,TRUE,TRUE,DSL,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,One year,TRUE,Bank transfer (automatic),60.15000153,2421.600098,FALSE
1962,3511-APPBJ,Male,FALSE,FALSE,FALSE,23,TRUE,FALSE,Fiber optic,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Credit card (automatic),99.94999695,2292.75,FALSE
1963,7967-HYCDE,Male,FALSE,FALSE,FALSE,8,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Bank transfer (automatic),70.69999695,553.4000244,FALSE
1964,2430-RRYUW,Male,FALSE,FALSE,FALSE,66,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,One year,TRUE,Mailed check,54.79999924,3465.699951,FALSE
1965,3948-XHGNA,Male,FALSE,FALSE,FALSE,24,TRUE,FALSE,DSL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),49.54999924,1210.400024,TRUE
1966,3723-BFBGR,Male,TRUE,FALSE,FALSE,24,TRUE,TRUE,DSL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Credit card (automatic),54.79999924,1291.300049,FALSE
1967,0565-IYCGT,Male,FALSE,FALSE,FALSE,69,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,One year,TRUE,Credit card (automatic),78.59999847,5356.450195,TRUE
1968,5447-WZAFP,Female,FALSE,FALSE,FALSE,53,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Mailed check,100.3000031,5200.799805,FALSE
1969,5110-CHOPY,Female,FALSE,FALSE,FALSE,60,FALSE,,DSL,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Two year,FALSE,Electronic check,53.59999847,3237.050049,FALSE
1970,5445-UTODQ,Female,FALSE,TRUE,FALSE,7,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,81.09999847,576.6500244,TRUE
1971,4425-OWHWB,Female,FALSE,FALSE,FALSE,20,TRUE,FALSE,No,,,,,,,One year,TRUE,Credit card (automatic),19.35000038,433.75,FALSE
1972,7892-QVYKW,Female,FALSE,TRUE,TRUE,23,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,FALSE,Electronic check,85.59999847,1868.400024,FALSE
1973,9675-ICXCT,Male,FALSE,TRUE,TRUE,72,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Electronic check,80.80000305,5728.549805,FALSE
1974,1024-VRZHF,Male,FALSE,TRUE,FALSE,11,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,74.94999695,825.7000122,TRUE
1975,4703-MQYKT,Male,FALSE,FALSE,FALSE,21,TRUE,FALSE,No,,,,,,,Two year,FALSE,Mailed check,19.60000038,390.3999939,FALSE
1976,9497-QCMMS,Male,TRUE,FALSE,FALSE,1,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,93.55000305,93.55000305,TRUE
1977,5692-ICXLW,Male,TRUE,FALSE,FALSE,31,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,90.69999695,2845.149902,FALSE
1978,0602-DDUML,Female,FALSE,FALSE,FALSE,57,TRUE,FALSE,DSL,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,Two year,FALSE,Mailed check,69.75,3894.399902,FALSE
1979,2208-MPXIO,Female,FALSE,TRUE,TRUE,45,TRUE,FALSE,No,,,,,,,Two year,TRUE,Bank transfer (automatic),20,886.4000244,FALSE
1980,1960-UYCNN,Male,FALSE,FALSE,FALSE,10,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,95.25,1021.549988,FALSE
1981,0348-SDKOL,Female,FALSE,TRUE,FALSE,58,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-month,TRUE,Credit card (automatic),102.0999985,5885.399902,TRUE
1982,3190-FZATL,Male,FALSE,FALSE,TRUE,14,TRUE,FALSE,No,,,,,,,Month-to-month,FALSE,Mailed check,19.95000076,268.3999939,FALSE
1983,7336-RLLRH,Male,FALSE,TRUE,FALSE,27,TRUE,TRUE,DSL,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,One year,FALSE,Mailed check,80.84999847,2204.350098,FALSE
1984,4373-MAVJG,Female,FALSE,TRUE,TRUE,14,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),90.90000153,1259,TRUE
1985,8901-HJXTF,Female,FALSE,TRUE,TRUE,12,FALSE,,DSL,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,29.20000076,309.1000061,TRUE
1986,7710-JSYOA,Female,FALSE,TRUE,TRUE,69,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,Two year,TRUE,Bank transfer (automatic),93.30000305,6398.049805,FALSE
1987,5419-KLXBN,Female,FALSE,TRUE,TRUE,25,TRUE,FALSE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),89.15000153,2257.75,TRUE
1988,3424-NMNBO,Male,TRUE,TRUE,FALSE,58,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,One year,TRUE,Electronic check,108.8499985,6287.25,TRUE
1989,9885-MFVSU,Female,FALSE,TRUE,TRUE,35,FALSE,,DSL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Two year,TRUE,Credit card (automatic),46.34999847,1662.050049,FALSE
1990,4514-GFCFI,Female,TRUE,FALSE,FALSE,16,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,84.75,1350.150024,TRUE
1991,0607-MVMGC,Male,FALSE,TRUE,TRUE,45,TRUE,TRUE,DSL,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,One year,FALSE,Credit card (automatic),78.75,3600.649902,FALSE
1992,3365-SAIGS,Female,FALSE,FALSE,FALSE,17,TRUE,FALSE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,83.55000305,1329.150024,FALSE
1993,9828-AOQLM,Female,FALSE,TRUE,TRUE,1,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,45.70000076,45.70000076,TRUE
1994,8022-BECSI,Male,FALSE,FALSE,FALSE,22,TRUE,FALSE,No,,,,,,,One year,FALSE,Mailed check,19.60000038,422.5,FALSE
1995,8000-REIQB,Female,TRUE,FALSE,FALSE,1,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,69.94999695,69.94999695,TRUE
1996,9993-LHIEB,Male,FALSE,TRUE,TRUE,67,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,Two year,FALSE,Mailed check,67.84999847,4627.649902,FALSE
1997,0266-CLZKZ,Female,FALSE,TRUE,TRUE,67,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Bank transfer (automatic),105.6500015,6717.899902,FALSE
1998,7615-ESMYF,Female,FALSE,TRUE,FALSE,2,FALSE,,DSL,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,FALSE,Electronic check,44.59999847,97.09999847,TRUE
1999,3858-VOBET,Male,FALSE,FALSE,FALSE,23,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,74.94999695,1710.449951,TRUE
2000,7020-OZKXZ,Female,TRUE,FALSE,FALSE,9,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Credit card (automatic),75.5,637.4000244,FALSE
2001,3977-QCRSL,Female,FALSE,FALSE,FALSE,5,TRUE,FALSE,No,,,,,,,Month-to-month,FALSE,Mailed check,20.14999962,117.9499969,FALSE
2002,0017-DINOC,Male,FALSE,FALSE,FALSE,54,FALSE,,DSL,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,Two year,FALSE,Credit card (automatic),45.20000076,2460.550049,FALSE
2003,1447-PJGGA,Female,FALSE,FALSE,FALSE,57,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Two year,TRUE,Electronic check,95.25,5464.649902,TRUE
2004,8565-CLBZW,Male,FALSE,FALSE,FALSE,24,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Mailed check,89.84999847,2165.050049,TRUE
2005,9139-WQQDY,Female,FALSE,TRUE,TRUE,49,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,One year,FALSE,Mailed check,100.4499969,4941.799805,TRUE
2006,0224-HJAPT,Male,FALSE,FALSE,FALSE,5,TRUE,TRUE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,47.15000153,223.1499939,TRUE
2007,8086-OVPWV,Male,FALSE,FALSE,FALSE,2,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,80.19999695,181.1000061,TRUE
2008,9430-FRQOC,Female,FALSE,FALSE,TRUE,4,TRUE,TRUE,Fiber optic,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,Month-to-month,TRUE,Mailed check,87.09999847,341.4500122,TRUE
2009,7639-OPLNG,Male,FALSE,TRUE,TRUE,70,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,Two year,TRUE,Bank transfer (automatic),79.25,5731.850098,FALSE
2010,3074-GQWYX,Male,FALSE,FALSE,FALSE,5,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),75.90000153,357.75,TRUE
2011,1492-QGCLU,Male,FALSE,TRUE,TRUE,53,TRUE,TRUE,DSL,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-month,FALSE,Electronic check,85.69999695,4616.100098,FALSE
2012,6845-RGTYS,Female,FALSE,TRUE,FALSE,47,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,Month-to-month,TRUE,Electronic check,98.75,4533.700195,TRUE
2013,7328-OWMOM,Female,FALSE,FALSE,TRUE,31,TRUE,FALSE,No,,,,,,,One year,FALSE,Credit card (automatic),20.10000038,589.25,FALSE
2014,4418-LZMSV,Male,FALSE,TRUE,TRUE,13,TRUE,FALSE,DSL,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Month-to-month,FALSE,Bank transfer (automatic),61.79999924,750.0999756,FALSE
2015,5155-AZQPB,Female,FALSE,TRUE,TRUE,28,TRUE,TRUE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,49.90000153,1410.25,FALSE
2016,8861-HGGKB,Female,FALSE,FALSE,FALSE,10,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,Month-to-month,FALSE,Electronic check,86.44999695,830.8499756,TRUE
2017,1087-GRUYI,Male,FALSE,TRUE,FALSE,38,TRUE,FALSE,No,,,,,,,Two year,FALSE,Bank transfer (automatic),20.39999962,743.5,FALSE
2018,7065-YUNRY,Female,FALSE,FALSE,FALSE,1,TRUE,FALSE,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Mailed check,45.29999924,45.29999924,TRUE
2019,7694-VLBWQ,Male,FALSE,TRUE,FALSE,67,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,One year,FALSE,Electronic check,104.0999985,7040.850098,TRUE
2020,2546-KZAAT,Male,FALSE,TRUE,FALSE,52,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,One year,TRUE,Mailed check,75.40000153,3865.449951,FALSE
2021,0181-RITDD,Male,FALSE,TRUE,TRUE,62,TRUE,FALSE,Fiber optic,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,FALSE,Mailed check,108.1500015,6825.649902,FALSE
2022,5989-PGKJB,Female,FALSE,FALSE,FALSE,16,TRUE,FALSE,Fiber optic,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,86.25,1340.099976,FALSE
2023,4795-KTRTH,Female,TRUE,TRUE,FALSE,5,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,81,371.6499939,TRUE
2024,8272-ONJLV,Male,FALSE,FALSE,FALSE,12,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,One year,FALSE,Electronic check,95.69999695,1184,FALSE
2025,1488-PBLJN,Female,FALSE,TRUE,TRUE,72,TRUE,TRUE,Fiber optic,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Bank transfer (automatic),116.8499985,8477.700195,FALSE
2026,0308-GIQJT,Male,TRUE,FALSE,FALSE,71,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,One year,FALSE,Bank transfer (automatic),105.75,7382.850098,FALSE
2027,3778-FOAQW,Female,FALSE,TRUE,FALSE,24,TRUE,FALSE,No,,,,,,,One year,FALSE,Mailed check,20.14999962,456.8500061,FALSE
2028,4452-ROHMO,Female,FALSE,FALSE,FALSE,15,TRUE,FALSE,No,,,,,,,Two year,FALSE,Mailed check,19.60000038,331.6000061,FALSE
2029,6481-OGDOO,Male,FALSE,TRUE,FALSE,67,TRUE,FALSE,Fiber optic,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,One year,TRUE,Credit card (automatic),90.59999847,6056.149902,TRUE
2030,3090-LETTY,Male,FALSE,FALSE,TRUE,2,TRUE,TRUE,DSL,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Bank transfer (automatic),60.95000076,134.6000061,FALSE
2031,5349-AZPEW,Female,FALSE,TRUE,TRUE,5,FALSE,,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,25.04999924,125.5,FALSE
2032,3753-TSEMP,Female,FALSE,TRUE,FALSE,15,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,FALSE,Electronic check,88.15000153,1390.599976,TRUE
2033,8305-VHZBZ,Male,FALSE,FALSE,FALSE,1,TRUE,FALSE,No,,,,,,,Month-to-month,TRUE,Mailed check,20.20000076,20.20000076,TRUE
2034,9720-JJJOR,Male,FALSE,TRUE,TRUE,41,TRUE,FALSE,DSL,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,One year,TRUE,Bank transfer (automatic),60.29999924,2511.300049,FALSE
2035,8100-HZZLJ,Female,FALSE,FALSE,TRUE,43,TRUE,FALSE,DSL,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,Month-to-month,TRUE,Electronic check,63.95000076,2737.050049,FALSE
2036,8775-ERLNB,Male,TRUE,TRUE,FALSE,1,TRUE,TRUE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,74.30000305,74.30000305,FALSE
2037,8309-IEYJD,Female,TRUE,FALSE,FALSE,1,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Mailed check,70.59999847,70.59999847,FALSE
2038,9172-JITSM,Female,FALSE,TRUE,TRUE,26,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,90.80000305,2361.800049,TRUE
2039,6298-QDFNH,Male,FALSE,FALSE,FALSE,22,TRUE,TRUE,Fiber optic,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Electronic check,79.34999847,1730.349976,TRUE
2040,7398-HPYZQ,Male,FALSE,TRUE,FALSE,71,TRUE,TRUE,DSL,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,FALSE,Bank transfer (automatic),90.55000305,6404,FALSE
2041,3546-GHEAE,Male,FALSE,FALSE,FALSE,7,TRUE,FALSE,No,,,,,,,Two year,FALSE,Mailed check,19.45000076,165.3500061,FALSE
2042,7361-YPXFS,Female,TRUE,FALSE,FALSE,28,TRUE,TRUE,DSL,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Month-to-month,FALSE,Bank transfer (automatic),64.44999695,1867.599976,FALSE
2043,6557-BZXLQ,Male,TRUE,FALSE,FALSE,16,TRUE,FALSE,Fiber optic,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Electronic check,69.65000153,1043.300049,FALSE
2044,2550-QHZGP,Male,FALSE,FALSE,FALSE,7,TRUE,FALSE,No,,,,,,,One year,FALSE,Mailed check,19.5,128.6000061,FALSE
2045,7519-JTWQH,Female,FALSE,FALSE,FALSE,69,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,Two year,TRUE,Bank transfer (automatic),110.5,7455.450195,FALSE
2046,2538-OIMXF,Female,FALSE,FALSE,TRUE,1,FALSE,,DSL,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Month-to-month,FALSE,Mailed check,24.70000076,24.70000076,FALSE
2047,8543-MSDMF,Male,FALSE,FALSE,FALSE,3,TRUE,FALSE,DSL,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Electronic check,77.40000153,206.1499939,FALSE
2048,9961-JBNMK,Male,TRUE,FALSE,FALSE,21,TRUE,FALSE,Fiber optic,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,Month-to-month,TRUE,Bank transfer (automatic),96.80000305,2030.300049,TRUE
2049,1170-SASML,Female,FALSE,TRUE,FALSE,69,TRUE,TRUE,Fiber optic,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,Month-to-month,TRUE,Bank transfer (automatic),85.40000153,5869.399902,FALSE
2050,4872-JCVCA,Female,FALSE,TRUE,FALSE,71,FALSE,,DSL,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Two year,TRUE,Bank transfer (automatic),47.59999847,3377.800049,FALSE
2051,5346-BZCHP,Female,FALSE,TRUE,TRUE,69,TRUE,FALSE,No,,,,,,,Two year,FALSE,Mailed check,19.39999962,1346.199951,FALSE
